StedID,Stedtekst,long,lat
31000431,RIBNATUR-279,8.444554145945009,55.61537354736444
21006401,48-soe-020,9.694968986043484,56.0270676745779
35000232,RIBNATUR-240,9.066675631086907,55.50880383049358
35000231,RIBNATUR-237,9.014409931794644,55.51231655298482
39000055,RIBNATUR-205,8.670130211088082,55.236400914476846
35000596,75-soe-002,9.088524492495578,55.50808012112005
42000149,RIBNATUR-65,8.730412244141245,55.02590201278593
2000864,14-soe-0002 - vandkemi,10.502340832369308,57.2079806226755
42000190,RIBNATUR-177,9.067088489635369,54.892669885681
31000406,RIBNATUR-98,8.325855208944208,55.595189700624374
52000792,Ø6-120-OP02,12.03836505430852,55.69237747820916
6000446,12-soe-006 - vandkemi,9.847150694941153,57.243683287765705
25003118,62-op002,8.350552610516853,55.969675884217
54000094,SØ 251708 I STAVNS_FJORD_H51,10.62561568512178,55.888020383035894
61000331,Natur sø Opt-32,11.919743252575886,54.57627548019457
34000091,Svanemose 5 - vandkemi,9.421340532111511,55.43065759592984
38000144,NATUR SØ 29 MC-RIBE,8.733486670405966,55.32585895586968
46000553,96-soe-054 Strandsø ved Bredningen,9.855700452406866,55.35269117179537
43000329,92-soe-014,10.18849757291152,55.60882431021606
31000412,RIBNATUR-115,8.423454172573063,55.598032656471105
15000935,20-soe-0012 - vandkemi,9.883219075386968,56.80857895522741
21001870,SØ 189738 I SALTEN_Å_H48,9.645837798195084,56.049186420601274
43000331,92-soe-015,10.191071244380677,55.58793330182249
42000158,RIBNATUR-137,8.690777561752618,54.93588890839425
46000525,96-soe-035 Strandsø 3 ved Bredningen,9.85588108849364,55.35302239838213
41000727,Lillehav - vestlige del,9.874109185812522,54.94442715838538
34000089,RIBNATUR-187,9.4341091369295,55.43355134300503
